codigo_municipio,municipio,n_unidades_economicas_urbanas,flag_universo_analitico_menor_30,n_universo_caracterizacion,n_universo_sociodemografico_educacion,n_universo_sociodemografico_trabajadores,n_universo_sectorial_ingresos_2023,n_universo_territorial_credito_2023,poblacion_total_2023,poblacion_cabecera_2023,pct_poblacion_cabecera_2023,area_municipal_km2,densidad_poblacion_hab_km2_2023,ue_urbanas_visibles_por_1000_hab_total_2023,va_total_2023_miles_millones_cop,va_2023_por_habitante_millones_cop,distancia_lineal_nucleo_urbano_top5_km,nodo_mas_cercano,tramo_distancia,cluster,perfil,silueta_individual,distancia_centroide,margen_pertenencia,tipo_asignacion,region_contigua,candidato_polo_secundario,madurez_permanencia_observada,formalizacion_gestion,escala_capacidades,finanzas_redes,densidad_emprendedora,pct_operacion_menos_3_anios,pct_operacion_mas_10_anios,pct_persona_natural,pct_registro_camara_comercio_si,pct_rut_si,pct_no_lleva_registros_contables,pct_estados_financieros,pct_gestion_contable_formal,pct_ue_un_solo_trabajador_sociodemografico,pct_ue_ingresos_hasta_10m_2023,pct_activos_fijos_mayores_50m_2023,pct_remuneracion_mayor_10m_2023,pct_propietarios_educacion_superior,pct_propietarias_mujeres,pct_propietarios_menores_35,promedio_reporte_medios_digitales,pct_solicito_credito_si,pct_obtuvo_credito_entre_solicitantes,pct_fuente_credito_formal_entre_fuentes_reportadas,pct_asociacion_productores_comerciantes_si,pct_cooperativa_si,pct_ica_si_entre_respuestas_validas,pct_iva_si_entre_respuestas_validas,pct_renta_si_entre_respuestas_validas,pct_ue_vivienda_actividad_visible,pct_ue_emplazamiento_movil_semifijo,n_gestion_contable,n_activos_fijos,n_remuneracion,n_iva_valido,n_renta_valido,pct_ciiu_primario_extractivo_sectorial_2023,pct_ciiu_manufactura_sectorial_2023,pct_ciiu_infraestructura_logistica_sectorial_2023,pct_ciiu_comercio_sectorial_2023,pct_ue_alojamiento_comidas_sectorial_2023,pct_ciiu_servicios_empresariales_conocimiento_sectorial_2023,pct_ciiu_servicios_sociales_personales_sectorial_2023
15001,TUNJA,13429,False,12075,9754,9754,7324,8203,185748,177672,95.6522,119.68549812,1551.967472398067,72.29687533647738,5174.253033653417,27.85630549805876,0.0,TUNJA,Muy próximo,3,Mayores capacidades y densidad,0.4342563256746168,1.4704972738252189,2.1523854936527664,intermedia,5,False,-0.1205470822670042,1.790740562738715,1.7000601349746076,0.1658129217180582,2.277129011342577,57.0849,19.6025,83.9172,56.1905,58.1781,24.7039,13.4741,21.45755693581781,63.2151,20.5489,13.338811284579569,33.092926490984745,36.5389,55.7617,21.6322,28.80655,19.2125,96.764,83.0584,1.0118,1.1947,46.2925,29.269647320188835,33.0804248861912,7.737,15.3697,12075.0,7302.0,7210.0,7202.0,7249.0,0.0244,4.7056,3.4621,56.7719,14.7263,6.9852,13.3244
15022,ALMEIDA,30,True,30,26,26,24,24,1846,370,20.0433,57.6721192,32.00853420347349,16.25135427952329,30.878700999735425,16.727356987939018,62.68465530531548,TUNJA,Muy lejano,5,Permanencia con brechas de gestión,0.1035479931200064,1.2766059137057333,0.618025076465569,intermedia,1,False,1.2625377242269429,0.0412029712001785,-0.5427184431451062,-0.5470424840710231,-1.2759292171378958,46.6667,26.6667,93.3333,73.3333,40.0,30.0,6.6667,6.666666666666667,76.9231,41.6667,8.333333333333332,8.333333333333332,23.0769,84.6154,23.0769,13.541675,16.6667,100.0,75.0,0.0,0.0,86.3636,4.545454545454546,0.0,3.3333,0.0,30.0,24.0,24.0,22.0,22.0,0.0,0.0,4.1667,79.1667,8.3333,0.0,8.3333
15047,AQUITANIA,739,False,657,581,581,344,364,15450,6221,40.2654,942.2725889,16.39652918062297,47.83171521035599,542.1353335891429,35.089665604475265,25.69186494335513,SOGAMOSO,Intermedio,2,Renovación y articulación financiera,0.1500863963625835,1.6509460178727102,0.7534594324365109,intermedia,2,False,-1.2490699797475628,-1.30361620291213,-0.9708233104330198,0.5982984668682527,0.7261373021411822,65.6012,13.8508,96.347,52.207,23.7443,41.8569,14.7641,16.13394216133942,76.5921,44.7674,8.47457627118644,9.631728045325778,17.2117,69.5353,21.8589,11.4011,21.7033,94.9367,94.9367,1.3736,1.0989,34.8442,31.05413105413105,11.048158640226628,28.0108,3.3829,657.0,354.0,353.0,351.0,353.0,0.0,2.1978,1.0989,64.8352,23.0769,1.9231,6.8681
15051,ARCABUCO,280,False,279,248,248,176,204,6292,2704,42.9752,137.89858801,45.62773332779682,44.50095359186268,191.6856462371052,30.464978740798664,26.564419028639964,TUNJA,Intermedio,3,Mayores capacidades y densidad,0.2490785534405755,0.9866780869954735,1.165086596575433,representativa,1,False,0.1421419385753603,1.6825040553149928,1.026213866164869,0.155439128594778,0.5149805539744851,56.2724,21.8638,85.3047,65.233,64.8746,31.1828,5.3763,11.469534050179211,68.5484,15.9091,13.953488372093023,23.837209302325583,21.7742,59.6774,22.9839,31.37255,21.0784,97.6744,95.3488,0.4902,1.4706,18.2353,21.89349112426036,24.705882352941178,7.5,13.2143,279.0,172.0,172.0,169.0,170.0,0.0,7.3529,1.4706,51.9608,29.902,1.9608,7.3529
15087,BELÉN,466,False,427,403,403,267,272,7629,4761,62.4066,163.08822008,46.77836324571898,61.082710709136194,139.81181873264768,18.32636239777792,23.01594685011073,DUITAMA,Próximo,3,Mayores capacidades y densidad,0.067318856222913,1.965207780501724,0.3030870762176145,intermedia,1,False,-0.1171631780951501,-0.8120416812649315,0.5936403510322994,0.0486436268560312,1.5661965558441482,58.3138,20.6089,94.1452,69.3208,38.4075,49.1803,4.2155,7.02576112412178,67.2457,16.8539,8.239700374531834,18.49056603773585,26.799,63.5236,19.3548,12.959575,20.5882,100.0,92.8571,0.3676,0.3676,80.0,36.6412213740458,18.631178707224336,25.1073,3.2189,427.0,267.0,265.0,262.0,263.0,0.0,7.7206,1.1029,53.3088,24.2647,2.2059,11.3971
15090,BERBEO,40,True,40,37,37,19,19,1619,454,28.042,58.01301639,27.907530081112544,24.70660901791229,37.99686863194199,23.46934442985917,44.19956645081328,TUNJA,Lejano,4,Capacidades intermedias y baja densidad,0.3261546541833898,0.9226953069187618,0.9960002534345478,intermedia,1,False,-0.9715440897656824,-0.1647837406023031,-0.1715921868886144,-0.6456049795342855,-0.7399004345416469,60.0,12.5,92.5,35.0,40.0,37.5,12.5,15.0,75.6757,15.7895,15.789473684210526,10.526315789473683,16.2162,54.0541,8.1081,13.1579,15.7895,100.0,100.0,0.0,0.0,22.2222,27.77777777777778,38.88888888888889,12.5,5.0,40.0,19.0,19.0,18.0,18.0,0.0,5.2632,0.0,52.6316,26.3158,0.0,15.7895
15092,BETÉITIVA,38,True,29,27,27,24,24,1857,353,19.0092,101.89954853,18.22382951435045,20.463112547119007,41.03960585288301,22.09994930149865,24.40199157214533,DUITAMA,Intermedio,2,Renovación y articulación financiera,0.0176423783602389,3.3258018146519976,0.2956954002087673,intermedia,1,False,1.6090708544372023,0.1763120986352636,-0.9379624405589474,2.9682003986434125,-1.008920862378478,51.7241,34.4828,89.6552,82.7586,79.3103,75.8621,6.8966,6.896551724137931,55.5556,62.5,8.333333333333332,12.5,18.5185,62.963,11.1111,3.125,16.6667,100.0,75.0,8.3333,0.0,65.2174,17.391304347826086,8.695652173913043,10.5263,0.0,29.0,24.0,24.0,23.0,23.0,0.0,0.0,0.0,58.3333,20.8333,4.1667,16.6667
15097,BOAVITA,254,False,243,231,231,157,186,5171,2530,48.9267,145.30529111,35.58714180673169,49.12009282537227,122.83739063222195,23.75505523732778,70.07661587507008,DUITAMA,Muy lejano,5,Permanencia con brechas de gestión,-0.0293166741049397,1.6802666659400136,0.2507963595845048,fronteriza,3,True,0.9916012926831064,0.3842937557527613,0.4111277065240359,-0.969910646036355,0.8078152061037798,46.9136,23.8683,81.07,50.6173,27.572,37.4486,3.7037,6.584362139917696,70.5628,18.4713,5.844155844155844,7.84313725490196,16.4502,53.2468,15.5844,25.403225000000003,12.9032,91.6667,91.6667,0.0,0.5376,36.6013,37.5,15.13157894736842,22.4409,18.5039,243.0,154.0,153.0,152.0,152.0,0.0,6.4516,2.1505,57.5269,24.7312,1.6129,7.5269
15104,BOYACÁ,94,False,77,73,73,53,58,5250,905,17.2381,48.02286795,109.32291685424006,17.904761904761905,148.51998087177094,28.28952016605161,8.749435470863046,TUNJA,Muy próximo,4,Capacidades intermedias y baja densidad,0.1963862396083531,1.605468336481054,0.6044115247402038,intermedia,1,False,-1.297832549966875,-0.5430018517834693,0.0228539309301444,-1.2573733551029436,-1.1711098942536189,70.1299,16.8831,90.9091,46.7532,48.0519,59.7403,2.5974,6.493506493506493,73.9726,35.8491,3.7735849056603774,7.547169811320755,23.2877,60.274,15.0685,21.551725,10.3448,100.0,100.0,0.0,0.0,42.3077,3.8461538461538463,1.9230769230769231,8.5106,5.3191,77.0,53.0,53.0,52.0,52.0,0.0,0.0,0.0,72.4138,20.6897,0.0,6.8966
15106,BRICEÑO,90,False,84,67,67,52,54,2259,560,24.7897,64.59970297,34.96920103563133,39.8406374501992,106.86117945070455,47.30463897773553,13.037100216774087,CHIQUINQUIRÁ,Muy próximo,2,Renovación y articulación financiera,0.2948546010159616,1.3683871857025514,1.4980805434722115,intermedia,4,False,-0.1293304567194854,-0.7611230362384106,-0.8925677790820775,1.898742089134121,0.2195354532387637,59.5238,21.4286,91.6667,58.3333,41.6667,57.1429,4.7619,4.761904761904762,77.6119,38.4615,7.84313725490196,11.76470588235294,16.4179,56.7164,26.8657,11.111125,31.4815,100.0,70.5882,1.8519,1.8519,64.0,4.0,6.0,4.4444,7.7778,84.0,51.0,51.0,50.0,50.0,0.0,3.7037,0.0,59.2593,29.6296,0.0,7.4074
15109,BUENAVISTA,115,False,111,93,93,86,86,4512,899,19.9246,110.15675654,40.95981165133168,25.48758865248227,123.08966353488177,27.28051053521316,21.945081332984746,CHIQUINQUIRÁ,Próximo,5,Permanencia con brechas de gestión,0.2024900216104041,1.596855632649428,0.9587288984817448,intermedia,4,False,2.0586275622938577,0.8716142710993937,-0.4403941915920363,-0.6226989023184493,-0.6903895001341553,40.5405,30.6306,91.8919,61.2613,63.0631,35.1351,9.9099,17.117117117117118,78.4946,16.2791,9.411764705882351,43.52941176470589,11.828,60.2151,27.957,14.534875,11.6279,100.0,100.0,1.1628,0.0,50.6024,26.506024096385545,16.867469879518072,2.6087,2.6087,111.0,85.0,85.0,83.0,83.0,1.1628,2.3256,1.1628,63.9535,16.2791,1.1628,13.9535
15114,BUSBANZÁ,28,True,28,26,26,18,19,1254,510,40.6699,25.35271464,49.46215889723753,22.32854864433812,19.24723763389576,15.348674349199172,19.5487639334726,SOGAMOSO,Próximo,1,Brechas de escala y gestión,0.2248666260966593,2.0091058473171604,0.7296272036823432,intermedia,1,False,0.8737431895830793,-0.3534790981379916,-2.6771565265535977,-1.828343689058844,-0.8906597961963397,50.0,25.0,89.2857,46.4286,53.5714,64.2857,7.1429,7.142857142857142,88.4615,77.7778,5.88235294117647,5.88235294117647,7.6923,73.0769,3.8462,11.8421,5.2632,100.0,100.0,0.0,0.0,50.0,37.5,0.0,53.5714,7.1429,28.0,17.0,17.0,16.0,16.0,0.0,5.2632,0.0,68.4211,15.7895,0.0,10.5263
15131,CALDAS,61,False,60,52,52,40,42,2948,293,9.9389,78.96557426,37.33272413486783,20.691994572591582,61.55453816986093,20.880101143100724,9.90371345668193,CHIQUINQUIRÁ,Muy próximo,5,Permanencia con brechas de gestión,0.0885443787255386,1.7641536948676575,0.4615140827850024,intermedia,4,False,1.0565106167545038,-0.4163795788414655,-0.866924843804222,0.9923854612521728,-0.994410672293347,51.6667,28.3333,91.6667,51.6667,53.3333,60.0,5.0,13.333333333333334,75.0,35.0,9.75609756097561,39.02439024390244,13.4615,71.1538,19.2308,10.714299999999998,21.4286,100.0,77.7778,2.381,0.0,48.7805,48.78048780487805,7.317073170731707,11.4754,1.6393,60.0,41.0,41.0,41.0,41.0,0.0,0.0,2.381,61.9048,16.6667,2.381,16.6667
15135,CAMPOHERMOSO,94,False,94,86,86,55,56,3177,881,27.7306,298.72837925,10.635079291684002,29.587661315706644,59.94769946698194,18.869279026434352,62.48100752109457,TUNJA,Muy lejano,5,Permanencia con brechas de gestión,0.0046526992690541,1.5735698667795588,0.3105112346802305,intermedia,1,False,1.1496934109486052,1.030666819353676,-0.4819276396951487,-0.1106133089196541,-0.4304615587267902,46.8085,25.5319,80.8511,45.7447,41.4894,35.1064,3.1915,9.574468085106384,81.3953,36.3636,16.666666666666664,16.666666666666664,13.9535,66.2791,16.2791,27.23215,7.1429,100.0,100.0,3.5714,0.0,27.6596,14.893617021276595,17.02127659574468,11.7021,18.0851,94.0,48.0,48.0,47.0,47.0,0.0,3.5714,0.0,66.0714,16.0714,3.5714,10.7143
15162,CERINZA,149,False,120,108,108,88,92,3620,1692,46.7403,63.57858188,56.93741340177246,41.16022099447514,53.27656442325405,14.717282989849185,13.851959432845746,DUITAMA,Muy próximo,2,Renovación y articulación financiera,0.1632377971059681,1.1838283899973223,0.7980790423503867,representativa,1,False,0.2151214077104571,-0.6703287237232093,-0.3964337604888528,1.0620478791449213,0.303191686274629,55.0,21.6667,91.6667,58.3333,50.0,63.3333,7.5,9.166666666666666,54.6296,53.4091,8.88888888888889,14.444444444444445,19.4444,65.7407,17.5926,9.239125,22.8261,100.0,95.2381,2.1739,0.0,40.4494,20.2247191011236,16.853932584269664,10.0671,1.3423,120.0,90.0,90.0,89.0,89.0,0.0,6.5217,2.1739,56.5217,25.0,0.0,9.7826
15172,CHINAVITA,111,False,111,107,107,66,79,3121,1265,40.5319,136.37345647,22.88568524100268,35.56552387055431,53.85398767877635,17.25536292174827,35.32727031775389,TUNJA,Intermedio,4,Capacidades intermedias y baja densidad,0.358020742571328,1.0709935028581694,1.0109306400767166,intermedia,1,False,-0.9823967373992892,0.3012458645470314,0.7441636260935275,-0.890162639759179,-0.0514893707861557,64.8649,16.2162,83.7838,29.7297,22.5225,27.9279,3.6036,3.603603603603604,70.0935,24.2424,3.076923076923077,21.53846153846154,24.2991,57.9439,17.757,27.848075,8.8608,71.4286,100.0,1.2658,0.0,61.9048,1.5873015873015872,11.11111111111111,9.009,20.7207,111.0,65.0,65.0,63.0,63.0,0.0,2.5316,2.5316,63.2911,17.7215,3.7975,10.1266
15176,CHIQUINQUIRÁ,4778,False,4654,4025,4025,3050,3338,57965,51192,88.3154,165.01367073,351.2739262363538,82.42905201414646,1323.0726186621564,22.825370804143127,0.0,CHIQUINQUIRÁ,Muy próximo,3,Mayores capacidades y densidad,0.3366913400618267,1.9776343139840007,1.4869627172385684,intermedia,5,False,0.3303906085395497,0.3151056179217935,0.6214588449526606,0.4497899467964694,2.9194678287554123,53.266,21.5728,86.098,49.2909,46.9703,47.2712,9.3683,13.77309840996992,71.0559,24.7541,10.020311442112387,39.9931926480599,25.9876,56.3975,19.7764,23.7043,19.8023,97.4281,88.351,1.5279,0.5692,78.6464,16.96763202725724,23.13179347826087,8.6647,20.5944,4654.0,2954.0,2938.0,2935.0,2944.0,0.0,4.7034,2.9359,63.8706,12.7022,4.284,11.5039
15180,CHISCAS,156,False,145,141,141,105,114,4074,992,24.3495,658.81489816,6.18383101441429,38.291605301914586,82.5022518725111,20.250920930906013,114.15475934531514,DUITAMA,Muy lejano,5,Permanencia con brechas de gestión,0.3368910789920463,1.329248806468556,1.6206107041118365,intermedia,3,True,2.3378354627918503,-0.9535124576403358,0.077803026752811,-0.941292465924074,0.1213331113415331,44.1379,36.5517,88.9655,34.4828,15.1724,41.3793,5.5172,7.586206896551724,74.4681,22.8571,2.912621359223301,4.854368932038835,21.2766,57.4468,17.7305,17.10525,13.1579,100.0,100.0,0.0,0.0,18.6275,28.431372549019606,8.823529411764707,35.8974,8.3333,145.0,103.0,103.0,102.0,102.0,0.0,9.6491,0.8772,58.7719,21.0526,2.6316,7.0175
15183,CHITA,198,False,152,140,140,70,86,8209,2245,27.348,677.37700249,12.11880528837586,24.11986843708125,101.93918091953628,12.417977941227468,68.3168551583039,SOGAMOSO,Muy lejano,4,Capacidades intermedias y baja densidad,0.0080034969109335,1.8339831371634472,0.031265176527224,intermedia,2,False,-0.6140061955902935,-1.60699919231455,-0.0024249892511835,-0.7212459644246965,-0.7770974024596828,62.5,18.4211,90.1316,42.7632,32.8947,74.3421,2.6316,2.631578947368421,60.0,37.1429,4.0,9.333333333333334,15.0,53.5714,20.7143,19.18605,15.1163,100.0,92.3077,0.0,0.0,47.2973,13.513513513513514,13.513513513513514,7.0707,6.5657,152.0,75.0,75.0,74.0,74.0,0.0,3.4884,0.0,61.6279,29.0698,0.0,5.814
15185,CHITARAQUE,141,False,131,107,107,86,88,5967,1344,22.5239,158.53472166,37.63844246560113,23.629964806435392,150.46129094346367,25.215567444857324,41.02274787025362,DUITAMA,Lejano,4,Capacidades intermedias y baja densidad,0.477406307781022,0.428453467646285,1.6046484195007302,representativa,1,False,-0.0956939685532341,0.4206216148368757,0.2909028693553313,-0.5358457786172831,-0.8081553013461943,58.0153,20.6107,93.1298,67.1756,56.4885,37.4046,7.6336,15.267175572519085,62.6168,20.9302,5.952380952380952,19.047619047619047,18.6916,67.2897,24.2991,13.63635,12.5,100.0,100.0,1.1364,0.0,62.1951,2.4390243902439024,6.097560975609756,10.6383,2.8369,131.0,84.0,84.0,82.0,82.0,0.0,4.5455,3.4091,61.3636,17.0455,1.1364,12.5
15187,CHIVATÁ,68,False,66,49,49,48,48,2857,553,19.356,49.53234019,57.67948756390062,23.80119005950297,60.82061397607646,21.28827930559204,13.66222599466738,TUNJA,Muy próximo,4,Capacidades intermedias y baja densidad,0.2712515493987782,1.4530069870510476,0.7355119286751874,intermedia,1,False,0.5888685367706561,0.5427223174560737,0.8939541313646462,0.3892899867953787,-0.7973003162758052,53.0303,24.2424,90.9091,72.7273,66.6667,50.0,10.6061,16.666666666666664,63.2653,4.1667,8.333333333333332,14.583333333333334,26.5306,71.4286,14.2857,8.85415,25.0,91.6667,91.6667,0.0,0.0,57.4468,39.130434782608695,14.893617021276595,4.4118,0.0,66.0,48.0,48.0,46.0,47.0,0.0,8.3333,2.0833,52.0833,27.0833,4.1667,6.25
15189,CIÉNEGA,161,False,160,144,144,91,93,4576,1318,28.8024,53.99242243,84.75263368545252,35.18356643356643,102.53125836989516,22.40630646195261,17.529870340174053,TUNJA,Próximo,4,Capacidades intermedias y baja densidad,0.2576753100414727,1.0902917374784185,0.5757807221670279,intermedia,1,False,-0.3437421222497119,1.0322246704362337,0.0747645656066439,-0.1241855581402853,-0.0757039197603719,54.375,15.0,85.0,48.125,45.625,29.375,5.0,6.875000000000001,66.6667,26.3736,5.747126436781609,12.643678160919542,21.5278,69.4444,31.9444,11.827975,20.4301,100.0,100.0,0.0,0.0,44.7059,42.85714285714285,23.52941176470588,6.8323,13.6646,160.0,87.0,87.0,84.0,85.0,1.0753,9.6774,2.1505,49.4624,25.8065,2.1505,9.6774
15204,CÓMBITA,215,False,203,162,162,125,125,13419,1649,12.2885,138.28453144,97.03905317726982,16.0220582755794,230.5438284417088,17.1804030435732,19.106369330790265,TUNJA,Próximo,2,Renovación y articulación financiera,-0.0868120755591819,1.5335943582424625,0.1972256168288901,fronteriza,1,False,-0.6505582121697823,-0.3163851038388922,0.7966402718355718,0.8619706972922495,-1.2904656517754225,57.1429,13.7931,93.1034,62.069,51.7241,52.2167,8.867,10.344827586206897,65.4321,12.8,10.4,22.131147540983605,26.5432,72.2222,19.1358,14.2,23.2,93.1034,75.8621,1.6,0.0,54.0323,42.85714285714285,17.355371900826448,3.7209,0.9302,203.0,125.0,122.0,119.0,121.0,0.0,4.8,1.6,48.0,32.0,3.2,10.4
15212,COPER,83,False,77,68,68,52,52,3536,951,26.8948,149.86972667,23.593824307066107,23.47285067873303,134.91699232966832,38.15525801178403,31.79228042042157,CHIQUINQUIRÁ,Intermedio,1,Brechas de escala y gestión,0.4003652543653642,1.1377144870700964,1.3767795463182544,intermedia,4,False,0.3096456944401449,-1.806857032640651,-2.0367448744355627,-1.1232488101479765,-0.818115698425492,55.8442,23.3766,96.1039,37.6623,33.7662,66.2338,3.8961,5.194805194805195,86.7647,53.8462,5.769230769230769,17.307692307692307,13.2353,64.7059,5.8824,3.846175,11.5385,100.0,83.3333,0.0,0.0,35.2941,9.803921568627452,15.68627450980392,10.8434,2.4096,77.0,52.0,52.0,51.0,51.0,0.0,0.0,0.0,71.1538,15.3846,0.0,13.4615
15215,CORRALES,126,False,109,98,98,77,84,2546,1632,64.1005,60.85143188,41.83960707811696,49.48939512961508,102.6339039844481,40.31182403159784,17.99010192662795,SOGAMOSO,Próximo,2,Renovación y articulación financiera,0.1492415134980504,1.298768319664072,0.7862499731874997,intermedia,1,False,-0.1843503017034671,-0.763604336701896,-0.2962334329626609,0.6568199704912617,0.8312274711008937,58.7156,20.1835,88.9908,44.0367,43.1193,65.1376,4.5872,4.587155963302752,55.102,53.2468,3.7037037037037033,12.5,23.4694,59.1837,27.551,7.142875,27.381,100.0,91.3043,0.0,0.0,42.6829,18.51851851851852,12.195121951219512,14.2857,5.5556,109.0,81.0,80.0,81.0,82.0,0.0,5.9524,2.381,51.1905,25.0,5.9524,9.5238
15218,COVARACHÍA,83,True,55,42,42,29,33,2863,578,20.1886,102.43132245,27.95043480374396,28.990569332867626,75.0769564921125,26.22317725885872,78.71693220791876,DUITAMA,Muy lejano,5,Permanencia con brechas de gestión,0.1991799844499203,0.7690141669701756,1.0803487968217982,representativa,3,False,1.274138351308062,0.062063627623059,-0.621110392190139,-0.0363197676110201,-0.4683147634571021,47.2727,27.2727,89.0909,61.8182,50.9091,50.9091,9.0909,18.181818181818183,85.7143,27.5862,3.4482758620689653,3.4482758620689653,23.8095,45.2381,19.0476,9.0909,21.2121,100.0,100.0,0.0,0.0,45.1613,9.67741935483871,3.225806451612903,1.2048,10.8434,55.0,29.0,29.0,31.0,31.0,0.0,3.0303,0.0,57.5758,18.1818,3.0303,18.1818
15223,CUBARÁ,190,False,152,126,126,103,108,12624,2929,23.2018,1177.61461024,10.719975695127632,15.050697084917616,240.16894308245992,19.0247895344154,147.81649181868332,DUITAMA,Muy lejano,2,Renovación y articulación financiera,0.0573934451012539,1.6581529622065765,0.6040769692155417,intermedia,3,False,-0.1192324334343243,-1.231719208043663,0.0299353906994659,1.091977724267687,-1.3520460030009946,57.2368,19.7368,93.4211,35.5263,37.5,61.1842,5.9211,11.18421052631579,74.6032,39.8058,13.333333333333334,21.904761904761905,26.9841,67.4603,24.6032,20.370375,27.7778,100.0,96.6667,0.9259,0.0,27.8846,19.23076923076924,20.192307692307693,2.1053,2.6316,152.0,105.0,105.0,104.0,104.0,0.0,2.7778,0.9259,65.7407,17.5926,3.7037,9.2593
15224,CUCAITA,120,False,112,93,93,73,75,3793,1585,41.7875,42.1280665,90.03498890697962,31.637226469812813,76.1673260187676,20.08102452379847,7.583508463349145,TUNJA,Muy próximo,4,Capacidades intermedias y baja densidad,0.3944844427801647,0.7583612815336791,1.1501345187601673,representativa,1,False,-0.3339491543510718,-0.5622722841420067,0.2981988237171292,-0.621953126712789,-0.3005274587618083,54.4643,15.1786,94.6429,59.8214,58.0357,61.6071,8.0357,11.607142857142858,73.1183,28.7671,8.21917808219178,17.80821917808219,26.8817,66.6667,24.7312,18.6667,16.0,100.0,91.6667,0.0,0.0,73.6111,19.444444444444446,11.11111111111111,10.8333,3.3333,112.0,73.0,73.0,72.0,72.0,0.0,4.0,0.0,64.0,26.6667,1.3333,4.0
15226,CUÍTIVA,49,True,41,30,30,22,22,1839,297,16.1501,44.14603676,41.6571936003616,26.64491571506253,36.832710882586376,20.028662796403683,10.67751054295541,SOGAMOSO,Muy próximo,1,Brechas de escala y gestión,0.3464317568096281,1.4535997183281604,1.2251183282169047,intermedia,2,False,0.4300090929182613,-0.742209830416628,-2.933695703176586,-0.3768053239292203,-0.6170196685187936,58.5366,26.8293,92.6829,65.8537,31.7073,43.9024,21.9512,21.951219512195124,93.3333,59.0909,18.181818181818183,14.285714285714285,3.3333,70.0,10.0,2.272725,18.1818,75.0,75.0,0.0,0.0,33.3333,30.0,5.0,36.7347,0.0,41.0,22.0,21.0,20.0,20.0,0.0,0.0,0.0,50.0,27.2727,9.0909,13.6364
15232,CHÍQUIZA,49,True,44,36,36,26,28,4796,445,9.2786,116.51181273,41.16320815567487,10.216847372810676,98.9594490587454,20.63374667613541,15.746359234726077,TUNJA,Próximo,4,Capacidades intermedias y baja densidad,0.1491049761941149,1.7350890685650495,0.3499620932037264,intermedia,1,False,0.5492954164278012,0.5648585724546445,-0.5449325046531346,-0.0119937527138514,-1.6584924267461882,54.5455,25.0,79.5455,38.6364,38.6364,47.7273,18.1818,18.181818181818183,69.4444,23.0769,11.538461538461538,11.538461538461538,13.8889,75.0,16.6667,5.357125,21.4286,100.0,100.0,0.0,0.0,59.2593,14.814814814814811,14.814814814814811,14.2857,0.0,44.0,26.0,26.0,27.0,27.0,0.0,0.0,0.0,60.7143,17.8571,0.0,21.4286
15236,CHIVOR,66,False,66,62,62,45,46,2651,760,28.6684,108.67964081,24.392793169372272,24.89626556016597,38.69315645965334,14.595683311826985,71.99885023444409,TUNJA,Muy lejano,4,Capacidades intermedias y baja densidad,0.3919091638138115,1.215349013328648,1.2038418345869657,intermedia,1,False,-1.128234533336732,0.8039357956827788,0.7507379187343226,-0.7098863334496215,-0.7278769806539614,63.6364,13.6364,81.8182,40.9091,30.303,27.2727,3.0303,4.545454545454546,58.0645,28.8889,2.857142857142857,17.142857142857142,11.2903,61.2903,22.5806,36.413025,15.2174,100.0,85.7143,0.0,0.0,79.4118,0.0,0.0,9.0909,18.1818,66.0,35.0,35.0,34.0,34.0,0.0,0.0,0.0,69.5652,23.913,0.0,6.5217
15238,DUITAMA,8964,False,8315,6518,6518,4954,5366,132756,117982,88.8713,234.02439265,567.2741994828973,67.52237187019796,3237.0053906645626,24.383119336712184,0.0,DUITAMA,Muy próximo,3,Mayores capacidades y densidad,0.4423051744809659,1.2046439660741357,2.150416690821729,intermedia,1,False,-0.1118041617994577,1.803309554960247,1.5653793422307245,0.214165864038818,1.9744448983599607,57.3903,19.9399,85.6645,63.644,64.3295,26.5304,15.5743,23.74022850270596,63.5318,20.6702,14.906580016246954,31.597365170852203,35.7778,57.1034,18.5333,26.570075000000003,21.4126,96.7798,82.5936,0.5404,0.5777,75.7201,19.188573794245496,31.87038556193601,7.9206,10.4306,8315.0,4924.0,4858.0,4831.0,4876.0,0.1118,7.2866,3.7085,54.6403,14.741,6.7835,12.7283
15244,EL COCUY,259,False,204,191,191,144,148,4300,2361,54.907,238.34461947,18.041103715962983,60.23255813953488,76.91559021639912,17.887346561953287,88.19463409287908,DUITAMA,Muy lejano,5,Permanencia con brechas de gestión,0.1361683619782018,2.0020638872901446,0.6817797270454875,intermedia,3,True,0.8131482716640596,-1.199085195778476,0.1757227251360419,-0.4644622613689646,1.5123003385208025,51.4706,25.4902,94.6078,50.0,26.9608,46.5686,4.902,5.88235294117647,66.4921,25.0,4.285714285714286,8.571428571428571,16.2304,57.5916,14.6597,20.10135,14.8649,100.0,100.0,0.6757,1.3514,29.4964,39.568345323741006,11.510791366906476,16.2162,4.2471,204.0,140.0,140.0,139.0,139.0,0.0,4.7297,0.6757,56.0811,26.3514,2.7027,9.4595
